league,lg,season,season_start_year,player_name,player_id,team,pos,g,mp_per_game,pts_per_game,ast_per_game,trb_per_game,orb_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,stl_per_game,blk_per_game,tov_per_game,pf_per_game,draft_year,draft_round,draft_pick,draft_team,college,rookie_season_start_year,career_year,GS
WNBA,WNBA,2003-04,2003,Sonja Henning,,IND,G,23,12.6,1.0,1.3,1.1,0.1,0.5,1.8,0.262,0.0,0.4,0.0,0.5,1.4,0.333,0.1,0.3,0.25,0.6,0.0,0.6,1.2,,,,,,1999,5.0,1
WNBA,WNBA,2003-04,2003,Tamara Moore,,PHO,G,11,10.0,3.0,0.7,1.7,0.3,1.0,2.4,0.423,0.0,0.5,0.0,1.0,1.9,0.524,1.0,1.2,0.846,0.5,0.4,0.9,0.8,,,,,,2002,2.0,0
WNBA,WNBA,2003-04,2003,Lynn Pride,,LAS,G-F,4,7.0,0.3,0.0,1.5,0.8,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.3,1.0,0.25,0.0,0.0,0.8,2.3,,,,,,2000,4.0,0
WNBA,WNBA,2003-04,2003,Stacey Thomas,,DET,F,11,7.5,1.4,0.5,1.5,0.5,0.5,1.5,0.313,0.1,0.5,0.2,0.4,1.0,0.364,0.4,1.0,0.364,0.8,0.1,0.5,0.9,,,,,,2000,4.0,0
WNBA,WNBA,2003-04,2003,Tonya Massaline,,SEA,F,11,11.0,3.0,0.5,1.0,0.6,1.2,3.0,0.394,0.2,0.7,0.25,1.0,2.3,0.44,0.5,0.5,1.0,0.4,0.0,0.5,0.7,,,,,,2000,4.0,0
WNBA,WNBA,2004-05,2004,Svetlana Abrosimova,,MIN,F,22,21.0,6.6,2.0,3.4,0.8,2.2,6.3,0.353,0.9,2.4,0.377,1.3,3.9,0.337,1.3,2.1,0.609,1.4,0.1,2.0,1.9,,,,,,2001,4.0,11
WNBA,WNBA,2004-05,2004,Chantelle Anderson,,SAC,C,30,7.7,2.6,0.2,1.1,0.5,0.8,2.1,0.391,0.0,0.0,,0.8,2.1,0.391,0.9,1.2,0.73,0.1,0.2,0.8,1.5,,,,,,2003,2.0,0
WNBA,WNBA,2004-05,2004,Mery Andrade,,CHA,F,12,5.4,0.8,0.6,0.3,0.1,0.3,0.6,0.429,0.0,0.1,0.0,0.3,0.5,0.5,0.3,0.3,1.0,0.0,0.1,0.3,1.0,,,,,,1999,6.0,0
WNBA,WNBA,2004-05,2004,Elena Baranova,,NYL,F,34,30.8,11.6,2.0,7.2,1.0,4.3,9.3,0.463,1.6,3.4,0.461,2.7,5.9,0.465,1.4,1.6,0.925,1.1,1.7,2.4,2.6,,,,,,1997,8.0,33
WNBA,WNBA,2004-05,2004,Adia Barnes,,SEA,F,34,11.8,2.0,0.9,1.9,1.0,0.6,2.0,0.304,0.1,0.2,0.5,0.5,1.9,0.286,0.6,0.9,0.71,0.7,0.1,0.7,1.1,,,,,,1998,7.0,2
WNBA,WNBA,2004-05,2004,Alana Beard,,WAS,G-F,34,30.1,13.1,2.7,4.2,0.8,4.7,11.2,0.418,0.6,1.6,0.375,4.1,9.5,0.426,3.1,4.4,0.718,2.0,1.0,2.4,2.9,,,,,,2004,1.0,34
WNBA,WNBA,2004-05,2004,Lucienne Berthieu,,HOU,F-C,16,8.4,2.3,0.3,1.7,0.8,0.8,2.1,0.353,0.0,0.0,,0.8,2.1,0.353,0.8,1.1,0.722,0.4,0.1,0.6,1.8,,,,,,2002,3.0,0
WNBA,WNBA,2004-05,2004,Tully Bevilaqua,,SEA,G,34,10.5,2.3,0.9,0.8,0.2,0.7,1.8,0.4,0.3,0.8,0.423,0.4,1.0,0.382,0.6,0.9,0.69,1.1,0.1,0.8,1.4,,,,,,1998,7.0,0
WNBA,WNBA,2004-05,2004,Agnieszka Bibrzycka,,SAS,G-F,24,19.4,6.6,1.7,1.2,0.2,2.3,6.3,0.364,1.1,3.5,0.31,1.2,2.8,0.433,1.0,1.1,0.885,0.9,0.3,1.3,1.6,,,,,,2004,1.0,9
WNBA,WNBA,2004-05,2004,Sue Bird*,,SEA,G,34,33.4,12.9,5.4,3.1,0.6,4.4,9.6,0.463,1.9,4.3,0.438,2.6,5.3,0.483,2.1,2.5,0.859,1.5,0.1,2.6,1.4,,,,,,2002,3.0,34
WNBA,WNBA,2004-05,2004,Tera Bjorklund,,CHA,C,4,3.3,0.5,0.0,0.0,0.0,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.0,0.0,,0.0,0.0,0.3,0.3,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Debbie Black,,CON,G,31,11.2,1.8,1.5,1.2,0.4,0.8,1.8,0.464,0.0,0.0,0.0,0.8,1.8,0.473,0.1,0.1,0.75,0.6,0.0,0.5,1.1,,,,,,1999,6.0,4
WNBA,WNBA,2004-05,2004,Octavia Blue,,HOU,F,13,11.9,3.4,0.4,1.6,0.9,1.2,3.2,0.381,0.0,0.3,0.0,1.2,2.9,0.421,0.9,1.0,0.923,0.1,0.0,0.5,0.8,,,,,,1998,7.0,3
WNBA,WNBA,2004-05,2004,Ruthie Bolton,,SAC,G,34,13.8,4.7,0.9,1.4,0.5,1.7,4.5,0.37,0.9,2.3,0.405,0.7,2.2,0.333,0.4,0.6,0.737,0.7,0.0,0.4,1.3,,,,,,1997,8.0,4
WNBA,WNBA,2004-05,2004,Coretta Brown,,IND,G,26,15.3,4.0,1.6,1.3,0.4,1.4,4.2,0.343,0.8,2.2,0.357,0.7,2.0,0.327,0.4,0.6,0.625,0.3,0.0,1.2,1.2,,,,,,2003,2.0,0
WNBA,WNBA,2004-05,2004,Kiesha Brown,,WAS,G,26,14.3,4.0,1.6,1.9,0.3,1.3,3.4,0.398,0.5,1.1,0.464,0.8,2.3,0.367,0.8,0.9,0.875,0.5,0.1,1.3,0.8,,,,,,2002,3.0,0
WNBA,WNBA,2004-05,2004,Jessica Brungo,,CON,F,33,9.5,1.5,0.8,1.1,0.3,0.5,1.8,0.305,0.3,1.2,0.263,0.2,0.6,0.381,0.1,0.2,0.8,0.1,0.1,0.4,0.6,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Rebekkah Brunson,,SAC,F,34,14.5,4.4,0.6,3.6,1.2,1.7,4.1,0.421,0.0,0.0,,1.7,4.1,0.421,1.0,1.4,0.717,0.7,0.4,0.9,1.4,,,,,,2004,1.0,1
WNBA,WNBA,2004-05,2004,Janell Burse,,SEA,C,29,17.7,4.9,0.7,3.3,1.8,1.8,4.1,0.429,0.0,0.0,,1.8,4.1,0.429,1.3,2.3,0.582,0.8,1.2,1.4,2.9,,,,,,2001,4.0,0
WNBA,WNBA,2004-05,2004,Tasha Butts,,MIN,F,30,14.1,2.5,0.8,2.1,0.7,0.8,2.7,0.3,0.3,1.2,0.27,0.5,1.4,0.326,0.6,0.8,0.72,0.4,0.2,0.8,1.2,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Edna Campbell,,SAC,G,22,15.1,3.4,0.7,0.9,0.1,1.3,3.5,0.382,0.7,1.8,0.41,0.6,1.7,0.351,0.0,0.1,0.0,0.2,0.1,0.7,1.1,,,,,,1999,6.0,22
WNBA,WNBA,2004-05,2004,Dominique Canty,,HOU,G,32,24.1,5.5,2.0,2.6,1.3,2.0,4.7,0.42,0.0,0.1,0.0,2.0,4.6,0.426,1.6,2.3,0.708,1.0,0.0,1.4,1.9,,,,,,1999,6.0,12
WNBA,WNBA,2004-05,2004,Amisha Carter,,DET,F,2,6.5,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,1.0,0.5,1.0,0.0,1.5,2.5,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Swin Cash*,,DET,F,32,34.5,16.4,4.2,6.5,2.4,5.6,12.0,0.469,0.3,0.7,0.348,5.4,11.3,0.476,4.9,6.8,0.721,1.4,0.9,2.5,2.6,,,,,,2002,3.0,32
WNBA,WNBA,2004-05,2004,Tamika Catchings*,,IND,F,34,33.8,16.7,3.4,7.3,2.3,5.3,13.8,0.385,1.6,4.9,0.335,3.6,8.9,0.412,4.5,5.2,0.854,2.0,1.1,2.3,2.6,,,,,,2002,3.0,33
WNBA,WNBA,2004-05,2004,Kaayla Chones,,WAS,C,13,8.8,2.2,0.3,1.3,0.6,0.8,2.1,0.407,0.0,0.0,,0.8,2.1,0.407,0.5,0.8,0.545,0.1,0.3,0.8,1.0,,,,,,2004,1.0,1
WNBA,WNBA,2004-05,2004,Kayte Christensen,,PHO,F,32,12.7,1.6,0.7,2.2,0.8,0.6,1.5,0.388,0.0,0.0,,0.6,1.5,0.388,0.4,0.6,0.632,0.7,0.2,0.8,2.8,,,,,,2002,3.0,1
WNBA,WNBA,2004-05,2004,Shameka Christon,,NYL,G,33,17.0,5.8,0.7,2.1,0.6,2.0,5.7,0.354,0.7,2.5,0.293,1.3,3.2,0.402,1.0,1.5,0.647,0.3,0.3,1.0,2.2,,,,,,2004,1.0,4
WNBA,WNBA,2004-05,2004,Monique Coker,,LAS,F-C,3,4.7,1.0,1.0,0.3,0.3,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,0.0,0.0,,0.0,0.3,1.0,0.7,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Stacey Dales,,WAS,F,31,25.2,8.2,2.5,2.1,0.5,2.8,7.4,0.382,1.3,3.8,0.336,1.5,3.5,0.431,1.3,1.8,0.727,0.6,0.1,1.2,2.0,,,,,,2002,3.0,26
WNBA,WNBA,2004-05,2004,Helen Darling,,MIN,G,33,21.4,4.2,3.5,2.0,0.3,1.3,3.9,0.331,0.4,1.7,0.218,0.9,2.3,0.413,1.3,1.9,0.667,0.9,0.1,2.2,2.5,,,,,,2000,5.0,22
WNBA,WNBA,2004-05,2004,Anna DeForge,,PHO,G,34,33.9,14.4,3.1,3.6,0.7,4.9,11.6,0.417,2.1,5.3,0.387,2.8,6.3,0.442,2.6,3.0,0.863,1.5,0.2,2.0,1.5,,,,,,2000,5.0,34
WNBA,WNBA,2004-05,2004,Jennifer Derevjanik,,CON,G,23,6.1,0.8,0.6,0.4,0.0,0.3,1.1,0.269,0.1,0.5,0.25,0.2,0.6,0.286,0.1,0.1,1.0,0.3,0.0,0.4,0.9,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Tai Dillard,,SAS,G,23,8.9,1.6,0.8,0.6,0.1,0.7,2.3,0.296,0.2,0.8,0.278,0.5,1.6,0.306,0.0,0.0,0.0,0.2,0.0,0.6,0.8,,,,,,2003,2.0,0
WNBA,WNBA,2004-05,2004,Tamecka Dixon,,LAS,G,32,28.5,9.7,3.5,3.4,1.0,3.7,8.4,0.442,0.2,0.3,0.455,3.6,8.1,0.442,2.1,2.7,0.782,1.1,0.0,2.2,2.7,,,,,,1997,8.0,21
WNBA,WNBA,2004-05,2004,Bethany Donaphin,,NYL,F-C,26,18.4,5.0,0.6,2.7,1.2,1.9,4.1,0.462,0.0,0.0,,1.9,4.1,0.462,1.3,2.3,0.541,0.4,0.3,0.8,2.3,,,,,,2003,2.0,16
WNBA,WNBA,2004-05,2004,Katie Douglas,,CON,G-F,34,32.9,10.7,2.6,3.9,1.0,3.7,9.4,0.389,1.6,4.5,0.346,2.1,4.9,0.429,1.8,2.3,0.792,1.5,0.4,1.5,2.1,,,,,,2001,4.0,34
WNBA,WNBA,2004-05,2004,Margo Dydek,,SAS,C,34,20.1,6.6,1.8,4.9,0.9,2.6,6.1,0.433,0.0,0.1,0.5,2.6,6.1,0.432,1.3,1.7,0.759,0.6,1.4,1.9,2.1,,,,,,1998,7.0,24
WNBA,WNBA,2004-05,2004,Simone Edwards,,SEA,C,23,11.2,2.1,0.2,2.4,1.1,0.9,2.4,0.364,0.0,0.0,,0.9,2.4,0.364,0.3,0.8,0.421,0.3,0.1,0.6,1.1,,,,,,2000,5.0,3
WNBA,WNBA,2004-05,2004,Teresa Edwards*,,MIN,G-F,34,20.5,5.7,2.3,2.6,0.9,2.2,5.9,0.37,0.7,2.5,0.294,1.4,3.4,0.426,0.6,0.9,0.7,1.4,0.2,2.7,1.1,,,,,,2003,2.0,34
WNBA,WNBA,2004-05,2004,Barbara Farris,,DET,F-C,26,16.2,4.5,0.3,2.3,1.1,1.6,3.1,0.513,0.0,0.0,,1.6,3.1,0.513,1.4,2.1,0.667,0.3,0.1,1.0,1.8,,,,,,2000,5.0,0
WNBA,WNBA,2004-05,2004,Allison Feaster,,CHA,F,33,31.9,11.8,1.8,2.5,0.7,4.0,10.1,0.398,1.4,4.3,0.315,2.6,5.7,0.46,2.4,2.8,0.868,0.8,0.2,2.1,1.8,,,,,,1998,7.0,32
WNBA,WNBA,2004-05,2004,Marie Ferdinand-Harris,,SAS,G,17,29.9,11.7,1.7,3.2,1.1,3.9,9.5,0.414,0.6,1.6,0.37,3.4,7.9,0.422,3.2,3.8,0.859,1.9,0.1,2.1,2.0,,,,,,2001,4.0,17
WNBA,WNBA,2004-05,2004,Cheryl Ford,,DET,F,31,29.4,10.6,1.1,9.6,3.4,3.8,9.3,0.411,0.0,0.0,,3.8,9.3,0.411,3.0,5.1,0.589,1.3,0.8,1.7,3.8,,,,,,2003,2.0,31
WNBA,WNBA,2004-05,2004,Trina Frierson,,SEA,F,5,4.4,1.4,0.0,1.0,0.6,0.4,1.8,0.222,0.0,0.2,0.0,0.4,1.6,0.25,0.6,0.6,1.0,0.0,0.0,0.2,1.4,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Candace Futrell,,CON,G,20,7.2,2.1,0.5,1.0,0.4,0.6,1.9,0.289,0.4,0.9,0.412,0.2,1.1,0.19,0.7,0.8,0.813,0.3,0.1,0.4,1.0,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Adrienne Goodson,,SAS,F,34,31.4,10.9,1.8,6.9,2.6,4.2,9.3,0.448,0.1,0.5,0.25,4.1,8.9,0.458,2.5,3.0,0.824,0.8,0.1,2.0,2.3,,,,,,1999,6.0,34
WNBA,WNBA,2004-05,2004,Shaunzinski Gortman,,WAS,G,4,6.0,0.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,0.5,0.0,,,,,,2002,3.0,0
WNBA,WNBA,2004-05,2004,Michelle Greco,,SEA,G,13,5.6,2.2,0.6,0.8,0.2,0.8,1.4,0.556,0.0,0.2,0.0,0.8,1.2,0.625,0.7,1.0,0.692,0.2,0.0,0.6,0.5,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Yolanda Griffith*,,SAC,C-F,34,30.3,14.5,1.2,7.2,3.6,5.2,10.0,0.519,0.0,0.0,0.0,5.2,10.0,0.521,4.1,5.5,0.753,2.2,1.2,1.7,2.9,,,,,,1999,6.0,34
WNBA,WNBA,2004-05,2004,Lady Grooms,,SAC,F,28,8.4,1.8,0.4,0.6,0.4,0.7,2.4,0.288,0.0,0.0,,0.7,2.4,0.288,0.4,0.4,0.917,0.3,0.1,0.1,0.5,,,,,,1997,8.0,0
WNBA,WNBA,2004-05,2004,Gordana Grubin,,HOU,G,5,4.8,0.4,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.4,0.4,1.0,0.0,0.0,0.6,0.4,,,,,,1999,6.0,0
WNBA,WNBA,2004-05,2004,Becky Hammon*,,NYL,G,34,33.2,13.5,4.4,3.5,0.5,4.5,10.4,0.432,1.7,5.0,0.335,2.8,5.4,0.522,2.9,3.4,0.836,1.7,0.1,3.5,2.1,,,,,,1999,6.0,34
WNBA,WNBA,2004-05,2004,Vanessa Hayden,,MIN,C,29,12.1,5.3,0.2,2.9,0.8,2.3,5.5,0.415,0.0,0.0,,2.3,5.5,0.415,0.7,1.3,0.553,0.2,1.0,1.2,2.2,,,,,,2004,1.0,1
WNBA,WNBA,2004-05,2004,Jessie Hicks,,SAS,C-F,27,13.7,4.7,0.7,2.1,0.9,1.9,4.1,0.468,0.0,0.0,,1.9,4.1,0.468,0.9,1.4,0.605,0.6,0.5,1.3,2.1,,,,,,1997,8.0,10
WNBA,WNBA,2004-05,2004,Doneeka Lewis,,LAS,G,24,10.2,1.8,0.7,0.9,0.1,0.7,2.2,0.308,0.2,0.7,0.235,0.5,1.5,0.343,0.3,0.4,0.7,0.4,0.1,0.7,0.4,,,,,,2004,1.0,3
WNBA,WNBA,2004-05,2004,Ebony Hoffman,,IND,F,30,11.1,2.0,0.7,2.9,1.1,0.9,2.8,0.313,0.2,0.6,0.294,0.7,2.2,0.318,0.1,0.1,0.75,0.5,0.2,0.9,1.7,,,,,,2004,1.0,13
WNBA,WNBA,2004-05,2004,Chamique Holdsclaw,,WAS,F,23,34.8,19.0,2.4,8.3,2.2,7.0,17.5,0.402,0.3,0.7,0.412,6.7,16.8,0.402,4.6,5.7,0.803,1.7,0.8,2.5,2.9,,,,,,1999,6.0,22
WNBA,WNBA,2004-05,2004,Kedra Holland-Corn,,HOU,G,27,26.0,6.6,2.0,2.4,0.7,2.2,5.9,0.371,1.1,3.6,0.32,1.0,2.3,0.452,1.0,1.5,0.683,1.5,0.1,1.7,1.9,,,,,,1999,6.0,21
WNBA,WNBA,2004-05,2004,Niele Ivey,,IND,G,15,11.9,2.3,1.2,0.7,0.1,0.7,2.5,0.297,0.5,1.6,0.333,0.2,0.9,0.231,0.3,0.4,0.667,0.3,0.2,0.4,1.3,,,,,,2001,4.0,1
WNBA,WNBA,2004-05,2004,Deanna Jackson,,IND,F,34,23.6,6.9,1.6,3.3,1.7,2.7,7.4,0.367,0.0,0.4,0.0,2.7,7.0,0.385,1.5,2.1,0.712,0.9,0.2,1.5,2.4,,,,,,2002,3.0,32
WNBA,WNBA,2004-05,2004,Lauren Jackson*,,SEA,F-C,31,34.5,20.5,1.6,6.7,2.1,7.1,14.8,0.478,1.7,3.7,0.452,5.4,11.1,0.487,4.6,5.6,0.811,1.0,2.0,2.2,3.0,,,,,,2001,4.0,31
WNBA,WNBA,2004-05,2004,Tamicha Jackson,,WAS,G,25,16.2,5.4,1.8,1.5,0.3,2.3,5.4,0.422,0.4,1.0,0.4,1.9,4.4,0.427,0.4,0.6,0.688,0.8,0.0,1.1,0.8,,,,,,2000,5.0,12
WNBA,WNBA,2004-05,2004,Amber Jacobs,,MIN,G,32,12.2,3.2,1.5,1.1,0.1,1.0,3.1,0.31,0.6,1.9,0.317,0.4,1.3,0.3,0.6,0.7,0.909,0.4,0.0,1.4,1.1,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,LaTonya Johnson,,HOU,F,6,6.0,1.0,0.2,0.2,0.0,0.3,1.2,0.286,0.3,1.0,0.333,0.0,0.2,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.5,,,,,,1998,7.0,0
WNBA,WNBA,2004-05,2004,Pollyanna Johns Kimbrough,,HOU,C,19,8.3,1.2,0.1,1.5,0.8,0.2,0.9,0.176,0.0,0.0,,0.2,0.9,0.176,0.8,1.1,0.762,0.2,0.2,0.4,1.1,,,,,,1998,7.0,0
WNBA,WNBA,2004-05,2004,Shannon Johnson,,SAS,G,31,30.8,9.3,4.4,2.6,0.5,2.9,7.5,0.38,0.9,2.5,0.355,2.0,5.1,0.392,2.6,3.5,0.766,1.5,0.1,3.2,2.2,,,,,,1999,6.0,30
WNBA,WNBA,2004-05,2004,Tiffani Johnson,,HOU,C,33,20.0,4.3,0.8,3.7,0.9,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,0.7,1.0,0.75,0.3,0.5,0.9,2.2,,,,,,1998,7.0,11
WNBA,WNBA,2004-05,2004,Vickie Johnson,,NYL,G-F,34,32.9,9.4,3.6,3.6,1.1,3.6,8.6,0.413,0.5,1.8,0.283,3.1,6.9,0.446,1.8,2.1,0.886,0.7,0.1,2.1,2.2,,,,,,1997,8.0,34
WNBA,WNBA,2004-05,2004,Asjha Jones,,CON,F,34,20.6,6.9,1.1,3.5,1.5,2.8,7.0,0.402,0.1,0.2,0.333,2.8,6.9,0.403,1.2,1.4,0.854,0.6,0.5,1.6,2.4,,,,,,2002,3.0,1
WNBA,WNBA,2004-05,2004,Chandi Jones,,DET,G,31,12.8,3.5,1.5,1.1,0.3,1.2,3.3,0.359,0.3,1.0,0.25,0.9,2.3,0.408,0.8,1.0,0.806,0.6,0.2,1.3,1.3,,,,,,2004,1.0,8
WNBA,WNBA,2004-05,2004,Merlakia Jones,,DET,G,33,15.7,5.5,0.6,2.1,0.7,2.3,6.2,0.371,0.1,0.5,0.267,2.2,5.8,0.379,0.7,1.0,0.75,0.6,0.1,0.8,1.2,,,,,,1997,8.0,2
WNBA,WNBA,2004-05,2004,Sheila Lambert,,HOU,G,34,23.2,5.8,2.6,2.0,0.6,2.2,5.2,0.424,0.2,0.8,0.259,2.0,4.4,0.453,1.2,1.5,0.784,0.8,0.1,2.4,1.4,,,,,,2002,3.0,25
WNBA,WNBA,2004-05,2004,Amanda Lassiter,,MIN,F,33,17.1,3.8,1.1,2.4,0.5,1.4,4.1,0.348,0.8,2.7,0.303,0.6,1.4,0.435,0.2,0.3,0.667,0.6,0.7,1.2,2.2,,,,,,2001,4.0,12
WNBA,WNBA,2004-05,2004,Kara Lawson,,SAC,G,34,24.3,8.6,2.0,2.3,0.4,3.0,7.2,0.42,1.5,3.9,0.381,1.5,3.3,0.468,1.1,1.3,0.841,0.6,0.2,1.6,1.2,,,,,,2003,2.0,10
WNBA,WNBA,2004-05,2004,Betty Lennox,,SEA,G,32,28.8,11.2,2.5,5.0,0.9,4.3,10.3,0.421,0.7,2.6,0.265,3.7,7.7,0.474,1.8,2.1,0.853,1.1,0.1,2.4,2.8,,,,,,2000,5.0,32
WNBA,WNBA,2004-05,2004,Lisa Leslie*,,LAS,C,34,33.8,17.6,2.6,9.9,1.8,6.6,13.3,0.494,0.2,0.6,0.273,6.4,12.6,0.506,4.3,6.0,0.712,1.5,2.9,3.2,3.8,,,,,,1997,8.0,34
WNBA,WNBA,2004-05,2004,Tynesha Lewis,,CHA,G,34,18.1,7.2,1.3,1.7,0.7,2.7,6.2,0.433,0.6,1.5,0.4,2.1,4.7,0.444,1.3,1.7,0.759,0.8,0.2,1.3,1.4,,,,,,2001,4.0,2
WNBA,WNBA,2004-05,2004,Stacey Lovelace,,MIN,C,34,11.4,3.6,0.6,1.9,0.7,1.4,3.6,0.402,0.1,0.5,0.176,1.4,3.1,0.438,0.6,0.7,0.833,0.5,0.3,1.3,1.4,,,,,,2000,5.0,0
WNBA,WNBA,2004-05,2004,Mwadi Mabika,,LAS,G,31,31.1,14.4,2.4,3.9,1.3,5.1,12.4,0.415,1.2,3.0,0.404,3.9,9.3,0.419,2.9,3.5,0.824,1.2,0.1,1.5,2.8,,,,,,1997,8.0,31
WNBA,WNBA,2004-05,2004,Laura Macchi,,LAS,F,25,16.4,6.1,0.6,2.4,0.9,2.1,4.2,0.491,0.3,1.0,0.269,1.8,3.2,0.563,1.6,2.2,0.745,0.8,0.2,1.2,2.2,,,,,,2004,1.0,15
WNBA,WNBA,2004-05,2004,Hamchetou Maiga-Ba,,SAC,F,34,14.1,4.1,0.7,2.1,1.0,1.8,3.9,0.47,0.0,0.0,,1.8,3.9,0.47,0.5,0.9,0.552,0.9,0.2,1.4,1.9,,,,,,2002,3.0,0
WNBA,WNBA,2004-05,2004,Raffaella Masciadri,,LAS,F,17,6.8,1.6,0.5,0.3,0.1,0.6,1.5,0.4,0.2,0.6,0.364,0.4,0.8,0.429,0.2,0.6,0.4,0.1,0.0,0.3,1.4,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Kelly Mazzante,,CHA,G,34,10.0,2.3,0.3,1.0,0.3,0.9,2.7,0.337,0.4,1.5,0.25,0.5,1.2,0.45,0.1,0.2,0.667,0.2,0.1,0.6,0.6,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Stephanie White,,IND,G-F,22,20.5,4.1,2.4,1.3,0.4,1.2,3.3,0.375,0.6,1.8,0.333,0.6,1.5,0.424,1.1,1.5,0.706,1.1,0.2,1.4,1.4,,,,,,1999,6.0,12
WNBA,WNBA,2004-05,2004,Nikki McCray,,PHO,G,27,13.7,2.6,0.5,1.1,0.4,1.1,2.5,0.448,0.2,0.4,0.455,0.9,2.1,0.446,0.1,0.3,0.571,0.3,0.0,0.7,1.3,,,,,,1998,7.0,9
WNBA,WNBA,2004-05,2004,Teana Miller,,CHA,C,9,8.6,3.9,0.0,2.0,1.0,1.6,3.0,0.519,0.0,0.0,,1.6,3.0,0.519,0.8,1.6,0.5,0.2,0.7,0.6,2.3,,,,,,2003,2.0,0
WNBA,WNBA,2004-05,2004,Taj McWilliams-Franklin,,CON,F-C,34,33.3,12.1,1.9,7.2,2.4,4.9,10.4,0.477,0.0,0.4,0.0,4.9,10.0,0.494,2.3,3.8,0.602,1.4,1.3,2.1,2.8,,,,,,1999,6.0,34
WNBA,WNBA,2004-05,2004,Chasity Melvin,,WAS,C-F,34,24.3,8.6,1.1,3.9,1.9,3.1,7.5,0.406,0.0,0.0,,3.1,7.5,0.406,2.5,3.3,0.766,0.4,0.5,1.5,2.6,,,,,,1999,6.0,16
WNBA,WNBA,2004-05,2004,Giuliana Mendiola,,SAC,G,6,6.5,1.7,0.5,0.8,0.3,0.7,1.3,0.5,0.3,0.8,0.4,0.3,0.5,0.667,0.0,0.0,,0.0,0.0,0.5,0.3,,,,,,2004,1.0,0
WNBA,WNBA,2004-05,2004,Coco Miller,,WAS,G,33,19.3,4.8,1.3,1.9,1.1,2.2,5.1,0.431,0.2,0.6,0.263,2.0,4.5,0.453,0.3,0.4,0.786,0.5,0.1,0.8,1.8,,,,,,2001,4.0,8
WNBA,WNBA,2004-05,2004,Kelly Miller,,IND,G,34,32.2,10.2,3.1,3.2,0.8,3.7,9.6,0.387,1.4,3.3,0.411,2.4,6.3,0.374,1.5,1.7,0.877,1.1,0.1,2.2,2.4,,,,,,2001,4.0,34
WNBA,WNBA,2004-05,2004,DeLisha Milton-Jones,,LAS,F,19,31.8,9.8,1.6,4.7,1.8,3.4,8.5,0.404,0.6,1.9,0.297,2.8,6.5,0.435,2.4,3.3,0.726,1.2,0.5,2.5,3.3,,,,,,1999,6.0,19
WNBA,WNBA,2004-05,2004,Tamara Moore,,PHO,G,32,12.1,2.6,1.7,0.9,0.2,0.8,1.9,0.443,0.1,0.3,0.3,0.8,1.6,0.471,0.8,0.9,0.862,0.8,0.3,1.1,1.4,,,,,,2002,3.0,0
WNBA,WNBA,2004-05,2004,Astou Ndiaye-Diatta,,IND,F,10,7.4,1.2,0.4,1.1,0.2,0.5,1.9,0.263,0.0,0.0,,0.5,1.9,0.263,0.2,0.4,0.5,0.1,0.3,0.8,0.7,,,,,,1999,6.0,0
WNBA,WNBA,2004-05,2004,Deanna Nolan,,DET,G-F,34,33.5,13.6,3.3,3.9,0.9,4.9,12.8,0.382,1.0,3.4,0.289,3.9,9.4,0.414,2.9,3.6,0.798,1.9,0.4,2.6,2.2,,,,,,2001,4.0,34
WNBA,WNBA,2004-05,2004,Nicole Ohlde,,MIN,F-C,34,29.9,11.7,1.8,5.7,2.4,4.0,9.1,0.442,0.0,0.1,0.0,4.0,9.0,0.444,3.7,5.2,0.706,0.5,1.3,2.2,3.0,,,,,,2004,1.0,34
WNBA,WNBA,2004-05,2004,Murriel Page,,WAS,F,33,24.5,5.6,1.1,4.2,1.2,2.5,5.3,0.463,0.0,0.1,0.0,2.5,5.2,0.471,0.7,1.2,0.55,0.8,0.5,0.9,2.6,,,,,,1998,7.0,19
