draft_year,lg,draft_pick,draft_round,tm,player,player_id,college
2019,NBA,17.0,1.0,BRK,Nickeil Alexander-Walker,alexani01,Virginia Tech
2019,NBA,18.0,1.0,IND,Goga Bitadze,bitadgo01,
2019,NBA,19.0,1.0,SAS,Luka Šamanić,samanlu01,
2019,NBA,20.0,1.0,BOS,Matisse Thybulle,thybuma01,Washington
2019,NBA,21.0,1.0,OKC,Brandon Clarke,clarkbr01,Gonzaga
2019,NBA,22.0,1.0,BOS,Grant Williams,willigr01,Tennessee
2019,NBA,23.0,1.0,UTA,Darius Bazley,bazleda01,
2019,NBA,24.0,1.0,PHI,Ty Jerome,jeromty01,Virginia
2019,NBA,25.0,1.0,POR,Nassir Little,littlna01,UNC
2019,NBA,26.0,1.0,CLE,Dylan Windler,windldy01,Belmont
2019,NBA,27.0,1.0,BRK,Mfiondu Kabengele,kabenmf01,Florida State
2019,NBA,28.0,1.0,GSW,Jordan Poole,poolejo01,Michigan
2019,NBA,29.0,1.0,SAS,Keldon Johnson,johnske04,Kentucky
2019,NBA,30.0,1.0,MIL,Kevin Porter Jr.,porteke02,USC
2019,NBA,31.0,2.0,BRK,Nic Claxton,claxtni01,Georgia
2019,NBA,32.0,2.0,PHO,KZ Okpala,okpalkz01,Stanford
2019,NBA,33.0,2.0,PHI,Carsen Edwards,edwarca01,Purdue
2019,NBA,34.0,2.0,PHI,Bruno Fernando,fernabr01,Maryland
2019,NBA,35.0,2.0,ATL,Didi Louzada,louzama01,
2019,NBA,36.0,2.0,CHO,Cody Martin,martico01,Nevada
2019,NBA,37.0,2.0,DAL,Deividas Sirvydis,sirvyde01,
2019,NBA,38.0,2.0,CHI,Daniel Gafford,gaffoda01,Arkansas
2019,NBA,39.0,2.0,NOP,Alen Smailagić,smailal01,
2019,NBA,40.0,2.0,SAC,Justin James,jamesju01,Wyoming
2019,NBA,41.0,2.0,GSW,Eric Paschall,pascher01,Villanova
2019,NBA,42.0,2.0,PHI,Admiral Schofield,schofad01,Tennessee
2019,NBA,43.0,2.0,MIN,Jaylen Nowell,nowelja01,Washington
2019,NBA,44.0,2.0,MIA,Bol Bol,bolbo01,Oregon
2019,NBA,45.0,2.0,DET,Isaiah Roby,robyis01,Nebraska
2019,NBA,46.0,2.0,ORL,Talen Horton-Tucker,hortota01,Iowa State
2019,NBA,47.0,2.0,SAC,Ignas Brazdeikis,brazdig01,Michigan
2019,NBA,48.0,2.0,LAC,Terance Mann,mannte01,Florida State
2019,NBA,49.0,2.0,SAS,Quinndary Weatherspoon,weathqu01,Mississippi State
2019,NBA,50.0,2.0,IND,Jarrell Brantley,brantja01,College of Charleston
2019,NBA,51.0,2.0,BOS,Tremont Waters,watertr01,LSU
2019,NBA,52.0,2.0,CHO,Jalen McDaniels,mcdanja01,San Diego State
2019,NBA,53.0,2.0,UTA,Justin Wright-Foreman,wrighju02,Hofstra
2019,NBA,54.0,2.0,PHI,Marial Shayok,shayoma01,Iowa State
2019,NBA,55.0,2.0,NYK,Kyle Guy,guyky01,Virginia
2019,NBA,56.0,2.0,LAC,Jaylen Hands,handsja01,UCLA
2019,NBA,57.0,2.0,NOP,Jordan Bone,bonejo01,Tennessee
2019,NBA,58.0,2.0,GSW,Miye Oni,onimi01,Yale
2019,NBA,59.0,2.0,TOR,Dewan Hernandez,hernade01,Miami (FL)
2019,NBA,60.0,2.0,SAC,Vanja Marinković,marinva01,
2018,NBA,1.0,1.0,PHO,Deandre Ayton,aytonde01,Arizona
2018,NBA,2.0,1.0,SAC,Marvin Bagley III,baglema01,Duke
2018,NBA,3.0,1.0,ATL,Luka Dončić,doncilu01,
2018,NBA,4.0,1.0,MEM,Jaren Jackson Jr.,jacksja02,Michigan State
2018,NBA,5.0,1.0,DAL,Trae Young,youngtr01,Oklahoma
2018,NBA,6.0,1.0,ORL,Mo Bamba,bambamo01,Texas
2018,NBA,7.0,1.0,CHI,Wendell Carter Jr.,cartewe01,Duke
2018,NBA,8.0,1.0,CLE,Collin Sexton,sextoco01,Alabama
2018,NBA,9.0,1.0,NYK,Kevin Knox,knoxke01,Kentucky
2018,NBA,10.0,1.0,PHI,Mikal Bridges,bridgmi01,Villanova
2018,NBA,11.0,1.0,CHO,Shai Gilgeous-Alexander,gilgesh01,Kentucky
2018,NBA,12.0,1.0,LAC,Miles Bridges,bridgmi02,Michigan State
2018,NBA,13.0,1.0,LAC,Jerome Robinson,robinje01,Boston College
2018,NBA,14.0,1.0,DEN,Michael Porter Jr.,portemi01,Missouri
2018,NBA,15.0,1.0,WAS,Troy Brown Jr.,browntr01,Oregon
2018,NBA,16.0,1.0,PHO,Zhaire Smith,smithzh01,Texas Tech
2018,NBA,17.0,1.0,MIL,Donte DiVincenzo,divindo01,Villanova
2018,NBA,18.0,1.0,SAS,Lonnie Walker IV,walkelo01,Miami (FL)
2018,NBA,19.0,1.0,ATL,Kevin Huerter,huertke01,Maryland
2018,NBA,20.0,1.0,MIN,Josh Okogie,okogijo01,Georgia Tech
2018,NBA,21.0,1.0,UTA,Grayson Allen,allengr01,Duke
2018,NBA,22.0,1.0,CHI,Chandler Hutchison,hutchch01,Boise State
2018,NBA,23.0,1.0,IND,Aaron Holiday,holidaa01,UCLA
2018,NBA,24.0,1.0,POR,Anfernee Simons,simonan01,
2018,NBA,25.0,1.0,LAL,Moritz Wagner,wagnemo01,Michigan
2018,NBA,26.0,1.0,PHI,Landry Shamet,shamela01,Wichita State
2018,NBA,27.0,1.0,BOS,Robert Williams,williro04,Texas A&M
2018,NBA,28.0,1.0,GSW,Jacob Evans,evansja02,Cincinnati
2018,NBA,29.0,1.0,BRK,Džanan Musa,musadz01,
2018,NBA,30.0,1.0,ATL,Omari Spellman,spellom01,Villanova
2018,NBA,31.0,2.0,PHO,Elie Okobo,okoboel01,
2018,NBA,32.0,2.0,MEM,Jevon Carter,carteje01,West Virginia
2018,NBA,33.0,2.0,DAL,Jalen Brunson,brunsja01,Villanova
2018,NBA,34.0,2.0,ATL,Devonte' Graham,grahade01,Kansas
2018,NBA,35.0,2.0,ORL,Melvin Frazier,frazime01,Tulane
2018,NBA,36.0,2.0,NYK,Mitchell Robinson,robinmi01,
2018,NBA,37.0,2.0,SAC,Gary Trent Jr.,trentga02,Duke
2018,NBA,38.0,2.0,PHI,Khyri Thomas,thomakh01,Creighton
2018,NBA,39.0,2.0,PHI,Isaac Bonga,bongais01,
2018,NBA,40.0,2.0,BRK,Rodions Kurucs,kurucro01,
2018,NBA,41.0,2.0,ORL,Jarred Vanderbilt,vandeja01,Kentucky
2018,NBA,42.0,2.0,DET,Bruce Brown,brownbr01,Miami (FL)
2018,NBA,43.0,2.0,DEN,Justin Jackson,jacksju02,Maryland
2018,NBA,44.0,2.0,WAS,Issuf Sanon,sanonis01,
2018,NBA,45.0,2.0,BRK,Hamidou Diallo,diallha01,Kentucky
2018,NBA,46.0,2.0,HOU,De'Anthony Melton,meltode01,USC
2018,NBA,47.0,2.0,LAL,Svi Mykhailiuk,mykhasv01,Kansas
2018,NBA,48.0,2.0,MIN,Keita Bates-Diop,bateske01,Ohio State
2018,NBA,49.0,2.0,SAS,Chimezie Metu,metuch01,USC
2018,NBA,50.0,2.0,IND,Alize Johnson,johnsal02,Missouri State
2018,NBA,51.0,2.0,NOP,Tony Carr,carrto01,Penn State
2018,NBA,52.0,2.0,UTA,Vince Edwards,edwarvi01,Purdue
2018,NBA,53.0,2.0,OKC,Devon Hall,hallde01,Virginia
2018,NBA,54.0,2.0,DAL,Shake Milton,miltosh01,SMU
2018,NBA,55.0,2.0,CHO,Arnoldas Kulboka,kulboar01,
2018,NBA,56.0,2.0,PHI,Ray Spalding,spaldra01,Louisville
2018,NBA,57.0,2.0,OKC,Kevin Hervey,herveke01,UT Arlington
2018,NBA,58.0,2.0,DEN,Thomas Welsh,welshth01,UCLA
2018,NBA,59.0,2.0,PHO,George King,kingge03,Colorado
2018,NBA,60.0,2.0,PHI,Kostas Antetokounmpo,antetko01,Dayton
2017,NBA,1.0,1.0,PHI,Markelle Fultz,fultzma01,Washington
2017,NBA,2.0,1.0,LAL,Lonzo Ball,balllo01,UCLA
2017,NBA,3.0,1.0,BOS,Jayson Tatum,tatumja01,Duke
2017,NBA,4.0,1.0,PHO,Josh Jackson,jacksjo02,Kansas
2017,NBA,5.0,1.0,SAC,De'Aaron Fox,foxde01,Kentucky
2017,NBA,6.0,1.0,ORL,Jonathan Isaac,isaacjo01,Florida State
2017,NBA,7.0,1.0,MIN,Lauri Markkanen,markkla01,Arizona
2017,NBA,8.0,1.0,NYK,Frank Ntilikina,ntilila01,
2017,NBA,9.0,1.0,DAL,Dennis Smith Jr.,smithde03,NC State
2017,NBA,10.0,1.0,SAC,Zach Collins,colliza01,Gonzaga
2017,NBA,11.0,1.0,CHO,Malik Monk,monkma01,Kentucky
2017,NBA,12.0,1.0,DET,Luke Kennard,kennalu01,Duke
2017,NBA,13.0,1.0,DEN,Donovan Mitchell,mitchdo01,Louisville
2017,NBA,14.0,1.0,MIA,Bam Adebayo,adebaba01,Kentucky
2017,NBA,15.0,1.0,POR,Justin Jackson,jacksju01,UNC
2017,NBA,16.0,1.0,CHI,Justin Patton,pattoju01,Creighton
2017,NBA,17.0,1.0,MIL,D.J. Wilson,wilsodj01,Michigan
2017,NBA,18.0,1.0,IND,T.J. Leaf,leaftj01,UCLA
2017,NBA,19.0,1.0,ATL,John Collins,collijo01,Wake Forest
2017,NBA,20.0,1.0,POR,Harry Giles,gilesha01,Duke
2017,NBA,21.0,1.0,OKC,Terrance Ferguson,fergute01,
2017,NBA,22.0,1.0,BRK,Jarrett Allen,allenja01,Texas
2017,NBA,23.0,1.0,TOR,OG Anunoby,anunoog01,Indiana
2017,NBA,24.0,1.0,UTA,Tyler Lydon,lydonty01,Syracuse
2017,NBA,25.0,1.0,ORL,Anžejs Pasečņiks,pasecan01,
2017,NBA,26.0,1.0,POR,Caleb Swanigan,swanica01,Purdue
2017,NBA,27.0,1.0,BRK,Kyle Kuzma,kuzmaky01,Utah
2017,NBA,28.0,1.0,LAL,Tony Bradley,bradlto01,UNC
2017,NBA,29.0,1.0,SAS,Derrick White,whitede01,Colorado
2017,NBA,30.0,1.0,UTA,Josh Hart,hartjo01,Villanova
2017,NBA,31.0,2.0,CHO,Frank Jackson,jacksfr01,Duke
2017,NBA,32.0,2.0,PHO,Davon Reed,reedda01,Miami (FL)
2017,NBA,33.0,2.0,ORL,Wes Iwundu,iwundwe01,Kansas State
2017,NBA,34.0,2.0,SAC,Frank Mason III,masonfr01,Kansas
2017,NBA,35.0,2.0,ORL,Ivan Rabb,rabbiv01,California
2017,NBA,36.0,2.0,PHI,Jonah Bolden,boldejo01,
2017,NBA,37.0,2.0,BOS,Semi Ojeleye,ojelese01,SMU
2017,NBA,38.0,2.0,CHI,Jordan Bell,belljo01,Oregon
2017,NBA,39.0,2.0,PHI,Jawun Evans,evansja01,Oklahoma State
2017,NBA,40.0,2.0,NOP,Dwayne Bacon,bacondw01,Florida State
2017,NBA,41.0,2.0,ATL,Tyler Dorsey,dorsety01,Oregon
2017,NBA,42.0,2.0,UTA,Thomas Bryant,bryanth01,Indiana
2017,NBA,43.0,2.0,HOU,Isaiah Hartenstein,harteis01,
2017,NBA,44.0,2.0,NYK,Damyean Dotson,dotsoda01,Oregon
2017,NBA,45.0,2.0,HOU,Dillon Brooks,brookdi01,Oregon
2017,NBA,46.0,2.0,PHI,Sterling Brown,brownst02,SMU
2017,NBA,47.0,2.0,IND,Ike Anigbogu,anigbik01,UCLA
2017,NBA,48.0,2.0,MIL,Sindarius Thornwell,thornsi01,South Carolina
2017,NBA,49.0,2.0,DEN,Vlatko Čančar,cancavl01,
2017,NBA,50.0,2.0,PHI,Mathias Lessort,lessoma01,
2017,NBA,51.0,2.0,DEN,Monte Morris,morrimo01,Iowa State
2017,NBA,52.0,2.0,NOP,Edmond Sumner,sumneed01,Xavier
2017,NBA,53.0,2.0,BOS,Kadeem Allen,allenka01,Arizona
2017,NBA,54.0,2.0,PHO,Alec Peters,peteral01,Valparaiso
2017,NBA,55.0,2.0,UTA,Nigel Williams-Goss,willini01,Gonzaga
2017,NBA,56.0,2.0,BOS,Jabari Bird,birdja01,California
2017,NBA,57.0,2.0,BRK,Sasha Vezenkov,vezenal01,
2017,NBA,58.0,2.0,NYK,Ognjen Jaramaz,jaramog01,
2017,NBA,59.0,2.0,SAS,Jaron Blossomgame,blossja01,Clemson
2017,NBA,60.0,2.0,ATL,Alpha Kaba,kabaal01,
2016,NBA,1.0,1.0,PHI,Ben Simmons,simmobe01,LSU
2016,NBA,2.0,1.0,LAL,Brandon Ingram,ingrabr01,Duke
2016,NBA,3.0,1.0,BOS,Jaylen Brown,brownja02,California
2016,NBA,4.0,1.0,PHO,Dragan Bender,bendedr01,
2016,NBA,5.0,1.0,MIN,Kris Dunn,dunnkr01,Providence
2016,NBA,6.0,1.0,NOP,Buddy Hield,hieldbu01,Oklahoma
2016,NBA,7.0,1.0,DEN,Jamal Murray,murraja01,Kentucky
2016,NBA,8.0,1.0,SAC,Marquese Chriss,chrisma01,Washington
2016,NBA,9.0,1.0,TOR,Jakob Poeltl,poeltja01,Utah
2016,NBA,10.0,1.0,MIL,Thon Maker,makerth01,
2016,NBA,11.0,1.0,ORL,Domantas Sabonis,sabondo01,Gonzaga
2016,NBA,12.0,1.0,UTA,Taurean Prince,princta02,Baylor
2016,NBA,13.0,1.0,PHO,Georgios Papagiannis,papagge01,
2016,NBA,14.0,1.0,CHI,Denzel Valentine,valende01,Michigan State
2016,NBA,15.0,1.0,DEN,Juancho Hernangómez,hernaju01,
2016,NBA,16.0,1.0,BOS,Guerschon Yabusele,yabusgu01,
2016,NBA,17.0,1.0,MEM,Wade Baldwin,baldwwa01,Vanderbilt
2016,NBA,18.0,1.0,DET,Henry Ellenson,ellenhe01,Marquette
2016,NBA,19.0,1.0,DEN,Malik Beasley,beaslma01,Florida State
2016,NBA,20.0,1.0,IND,Caris LeVert,leverca01,Michigan
2016,NBA,21.0,1.0,ATL,DeAndre' Bembry,bembrde01,Saint Joseph's
2016,NBA,22.0,1.0,CHO,Malachi Richardson,richama01,Syracuse
2016,NBA,23.0,1.0,BOS,Ante Žižić,zizican01,
2016,NBA,24.0,1.0,PHI,Timothé Luwawu-Cabarrot,luwawti01,
2016,NBA,25.0,1.0,LAC,Brice Johnson,johnsbr02,UNC
2016,NBA,26.0,1.0,PHI,Furkan Korkmaz,korkmfu01,
2016,NBA,27.0,1.0,TOR,Pascal Siakam,siakapa01,New Mexico State
2016,NBA,28.0,1.0,PHO,Skal Labissière,labissk01,Kentucky
2016,NBA,29.0,1.0,SAS,Dejounte Murray,murrade01,Washington
2016,NBA,30.0,1.0,GSW,Damian Jones,jonesda03,Vanderbilt
2016,NBA,31.0,2.0,BOS,Deyonta Davis,davisde01,Michigan State
2016,NBA,32.0,2.0,LAL,Ivica Zubac,zubaciv01,
2016,NBA,33.0,2.0,LAC,Cheick Diallo,diallch01,Kansas
2016,NBA,34.0,2.0,PHO,Tyler Ulis,ulisty01,Kentucky
2016,NBA,35.0,2.0,BOS,Rade Zagorac,zagorra01,
2016,NBA,36.0,2.0,MIL,Malcolm Brogdon,brogdma01,Virginia
2016,NBA,37.0,2.0,HOU,Chinanu Onuaku,onuakch01,Louisville
2016,NBA,38.0,2.0,MIL,Patrick McCaw,mccawpa01,UNLV
2016,NBA,39.0,2.0,NOP,David Michineau,michida01,
2016,NBA,40.0,2.0,NOP,Diamond Stone,stonedi01,Maryland
2016,NBA,41.0,2.0,ORL,Stephen Zimmerman,zimmest01,UNLV
2016,NBA,42.0,2.0,UTA,Isaiah Whitehead,whiteis01,Seton Hall
2016,NBA,43.0,2.0,HOU,Zhou Qi,qizh01,
2016,NBA,44.0,2.0,ATL,Isaïa Cordinier,cordiis01,
2016,NBA,45.0,2.0,BOS,Demetrius Jackson,jacksde01,Notre Dame
2016,NBA,46.0,2.0,DAL,A.J. Hammons,hammoaj01,Purdue
2016,NBA,47.0,2.0,ORL,Jake Layman,laymaja01,Maryland
2016,NBA,48.0,2.0,CHI,Paul Zipser,zipsepa01,
2016,NBA,49.0,2.0,DET,Michael Gbinije,gbinimi01,Syracuse
2016,NBA,50.0,2.0,IND,Georges Niang,niangge01,Iowa State
2016,NBA,51.0,2.0,BOS,Ben Bentil,bentibe01,Providence
2016,NBA,52.0,2.0,UTA,Joel Bolomboy,bolomjo01,Weber State
2016,NBA,53.0,2.0,DEN,Petr Cornelie,cornepe01,
2016,NBA,54.0,2.0,ATL,Kay Felder,feldeka01,Oakland
2016,NBA,55.0,2.0,BRK,Marcus Paige,paigema01,UNC
2016,NBA,56.0,2.0,DEN,Daniel Hamilton,hamilda02,UConn
2016,NBA,57.0,2.0,MEM,Wang Zhelin,sheliwa01,
2016,NBA,58.0,2.0,BOS,Abdel Nader,naderab01,Iowa State
2016,NBA,59.0,2.0,SAC,Isaiah Cousins,cousiis01,Oklahoma
2016,NBA,60.0,2.0,UTA,Tyrone Wallace,wallaty01,California
2015,NBA,1.0,1.0,MIN,Karl-Anthony Towns,townska01,Kentucky
2015,NBA,2.0,1.0,LAL,D'Angelo Russell,russeda01,Ohio State
2015,NBA,3.0,1.0,PHI,Jahlil Okafor,okafoja01,Duke
2015,NBA,4.0,1.0,NYK,Kristaps Porziņģis,porzikr01,
2015,NBA,5.0,1.0,ORL,Mario Hezonja,hezonma01,
2015,NBA,6.0,1.0,SAC,Willie Cauley-Stein,caulewi01,Kentucky
2015,NBA,7.0,1.0,DEN,Emmanuel Mudiay,mudiaem01,
2015,NBA,8.0,1.0,DET,Stanley Johnson,johnsst04,Arizona
2015,NBA,9.0,1.0,CHO,Frank Kaminsky,kaminfr01,Wisconsin
2015,NBA,10.0,1.0,MIA,Justise Winslow,winslju01,Duke
2015,NBA,11.0,1.0,IND,Myles Turner,turnemy01,Texas
2015,NBA,12.0,1.0,UTA,Trey Lyles,lylestr01,Kentucky
2015,NBA,13.0,1.0,PHO,Devin Booker,bookede01,Kentucky
2015,NBA,14.0,1.0,OKC,Cameron Payne,payneca01,Murray State
2015,NBA,15.0,1.0,ATL,Kelly Oubre Jr.,oubreke01,Kansas
2015,NBA,16.0,1.0,BOS,Terry Rozier,roziete01,Louisville
2015,NBA,17.0,1.0,MIL,Rashad Vaughn,vaughra01,UNLV
2015,NBA,18.0,1.0,HOU,Sam Dekker,dekkesa01,Wisconsin
2015,NBA,19.0,1.0,WAS,Jerian Grant,grantje02,Notre Dame
2015,NBA,20.0,1.0,TOR,Delon Wright,wrighde01,Utah
2015,NBA,21.0,1.0,DAL,Justin Anderson,anderju01,Virginia
2015,NBA,22.0,1.0,CHI,Bobby Portis,portibo01,Arkansas
2015,NBA,23.0,1.0,POR,Rondae Hollis-Jefferson,holliro01,Arizona
2015,NBA,24.0,1.0,CLE,Tyus Jones,jonesty01,Duke
2015,NBA,25.0,1.0,MEM,Jarell Martin,martija01,LSU
2015,NBA,26.0,1.0,SAS,Nikola Milutinov,milutni01,
2015,NBA,27.0,1.0,LAL,Larry Nance Jr.,nancela02,Wyoming
2015,NBA,28.0,1.0,BOS,R.J. Hunter,hunterj01,Georgia State University
2015,NBA,29.0,1.0,BRK,Chris McCullough,mcculch01,Syracuse
2015,NBA,30.0,1.0,GSW,Kevon Looney,looneke01,UCLA
2015,NBA,31.0,2.0,MIN,Cedi Osman,osmande01,
2015,NBA,32.0,2.0,HOU,Montrezl Harrell,harremo01,Louisville
2015,NBA,33.0,2.0,BOS,Jordan Mickey,mickejo01,LSU
2015,NBA,34.0,2.0,LAL,Anthony Brown,brownan02,Stanford
2015,NBA,35.0,2.0,PHI,Willy Hernangómez,hernawi01,
2015,NBA,36.0,2.0,MIN,Rakeem Christmas,chrisra01,Syracuse
2015,NBA,37.0,2.0,PHI,Richaun Holmes,holmeri01,Bowling Green
2015,NBA,38.0,2.0,DET,Darrun Hilliard,hillida01,Villanova
2015,NBA,39.0,2.0,CHO,Juan Pablo Vaulet,vauleju01,
2015,NBA,40.0,2.0,MIA,Josh Richardson,richajo01,Tennessee
2015,NBA,41.0,2.0,BRK,Pat Connaughton,connapa01,Notre Dame
2015,NBA,42.0,2.0,UTA,Olivier Hanlan,hanlaol01,Boston College
2015,NBA,43.0,2.0,IND,Joe Young,youngjo01,Oregon
2015,NBA,44.0,2.0,PHO,Andrew Harrison,harrian01,Kentucky
2015,NBA,45.0,2.0,BOS,Marcus Thornton,thornma02,William & Mary
2015,NBA,46.0,2.0,MIL,Norman Powell,powelno01,UCLA
2015,NBA,47.0,2.0,PHI,Artūras Gudaitis,gudaiar01,
2015,NBA,48.0,2.0,OKC,Dakari Johnson,johnsda04,Kentucky
2015,NBA,49.0,2.0,WAS,Aaron White,whiteaa01,Iowa
2015,NBA,50.0,2.0,ATL,Marcus Eriksson,eriksma01,
2015,NBA,51.0,2.0,ORL,Tyler Harvey,harvety01,Eastern Washington
2015,NBA,52.0,2.0,DAL,Satnam Singh,singhsa01,
2015,NBA,53.0,2.0,CLE,Sir'Dominic Pointer,pointsi01,St. John's
2015,NBA,54.0,2.0,UTA,Dani Díez,diezda01,
2015,NBA,55.0,2.0,SAS,Cady Lalanne,lalanca01,UMass
2015,NBA,56.0,2.0,NOP,Branden Dawson,dawsobr01,Michigan State
2015,NBA,57.0,2.0,DEN,Nikola Radičević,radicni01,
2015,NBA,58.0,2.0,PHI,J.P. Tokoto,tokotjp01,UNC
2015,NBA,59.0,2.0,ATL,Dimitrios Agravanis,agravdi01,
2015,NBA,60.0,2.0,PHI,Luka Mitrović,mitrolu01,
2014,NBA,1.0,1.0,CLE,Andrew Wiggins,wiggian01,Kansas
2014,NBA,2.0,1.0,MIL,Jabari Parker,parkeja01,Duke
2014,NBA,3.0,1.0,PHI,Joel Embiid,embiijo01,Kansas
2014,NBA,4.0,1.0,ORL,Aaron Gordon,gordoaa01,Arizona
2014,NBA,5.0,1.0,UTA,Dante Exum,exumda01,
2014,NBA,6.0,1.0,BOS,Marcus Smart,smartma01,Oklahoma State
2014,NBA,7.0,1.0,LAL,Julius Randle,randlju01,Kentucky
2014,NBA,8.0,1.0,SAC,Nik Stauskas,stausni01,Michigan
2014,NBA,9.0,1.0,CHO,Noah Vonleh,vonleno01,Indiana
2014,NBA,10.0,1.0,PHI,Elfrid Payton,paytoel01,Louisiana
2014,NBA,11.0,1.0,DEN,Doug McDermott,mcderdo01,Creighton
2014,NBA,12.0,1.0,ORL,Dario Šarić,saricda01,
2014,NBA,13.0,1.0,MIN,Zach LaVine,lavinza01,UCLA
2014,NBA,14.0,1.0,PHO,T.J. Warren,warretj01,NC State
2014,NBA,15.0,1.0,ATL,Adreian Payne,paynead01,Michigan State
2014,NBA,16.0,1.0,CHI,Jusuf Nurkić,nurkiju01,
2014,NBA,17.0,1.0,BOS,James Young,youngja01,Kentucky
2014,NBA,18.0,1.0,PHO,Tyler Ennis,ennisty01,Syracuse
2014,NBA,19.0,1.0,CHI,Gary Harris,harriga01,Michigan State
2014,NBA,20.0,1.0,TOR,Bruno Caboclo,cabocbr01,
2014,NBA,21.0,1.0,OKC,Mitch McGary,mcgarmi01,Michigan
2014,NBA,22.0,1.0,MEM,Jordan Adams,adamsjo01,UCLA
2014,NBA,23.0,1.0,UTA,Rodney Hood,hoodro01,Duke
2014,NBA,24.0,1.0,CHO,Shabazz Napier,napiesh01,UConn
2014,NBA,25.0,1.0,HOU,Clint Capela,capelca01,
2014,NBA,26.0,1.0,MIA,P.J. Hairston,hairspj02,UNC
2014,NBA,27.0,1.0,PHO,Bogdan Bogdanović,bogdabo01,
2014,NBA,28.0,1.0,LAC,C.J. Wilcox,wilcocj01,Washington
2014,NBA,29.0,1.0,OKC,Josh Huestis,huestjo01,Stanford
2014,NBA,30.0,1.0,SAS,Kyle Anderson,anderky01,UCLA
2014,NBA,31.0,2.0,MIL,Damien Inglis,inglida01,
2014,NBA,32.0,2.0,PHI,K.J. McDaniels,mcdankj01,Clemson
2014,NBA,33.0,2.0,CLE,Joe Harris,harrijo01,Virginia
2014,NBA,34.0,2.0,NYK,Cleanthony Early,earlycl01,Wichita State
2014,NBA,35.0,2.0,UTA,Jarnell Stokes,stokeja01,Tennessee
2014,NBA,36.0,2.0,MIL,Johnny O'Bryant,obryajo01,LSU
2014,NBA,37.0,2.0,TOR,DeAndre Daniels,daniede01,UConn
2014,NBA,38.0,2.0,DET,Spencer Dinwiddie,dinwisp01,Colorado
2014,NBA,39.0,2.0,PHI,Jerami Grant,grantje01,Syracuse
2014,NBA,40.0,2.0,MIN,Glenn Robinson III,robingl02,Michigan
2014,NBA,41.0,2.0,DEN,Nikola Jokić,jokicni01,
2014,NBA,42.0,2.0,HOU,Nick Johnson,johnsni01,Arizona
2014,NBA,43.0,2.0,ATL,Edy Tavares,tavarwa01,
2014,NBA,44.0,2.0,MIN,Markel Brown,brownma02,Oklahoma State
2014,NBA,45.0,2.0,CHO,Dwight Powell,poweldw01,Stanford
2014,NBA,46.0,2.0,WAS,Jordan Clarkson,clarkjo01,Missouri
2014,NBA,47.0,2.0,PHI,Russ Smith,smithru01,Louisville
2014,NBA,48.0,2.0,MIL,Lamar Patterson,pattela01,Pitt
2014,NBA,49.0,2.0,CHI,Cameron Bairstow,bairsca01,New Mexico
2014,NBA,50.0,2.0,PHO,Alec Brown,brownal01,Green Bay
2014,NBA,51.0,2.0,NYK,Thanasis Antetokounmpo,antetth01,
2014,NBA,52.0,2.0,PHI,Vasilije Micić,micicva01,
2014,NBA,53.0,2.0,MIN,Alessandro Gentile,gential01,
2014,NBA,54.0,2.0,PHI,Nemanja Dangubić,dangune01,
2014,NBA,55.0,2.0,MIA,Semaj Christon,chrisse01,Xavier
2014,NBA,56.0,2.0,DEN,Devyn Marble,marblde01,Iowa
2014,NBA,57.0,2.0,IND,Louis Labeyrie,labeylo01,
2014,NBA,58.0,2.0,SAS,Jordan McRae,mcraejo01,Tennessee
2014,NBA,59.0,2.0,TOR,Xavier Thames,thamexa01,San Diego State
2014,NBA,60.0,2.0,SAS,Cory Jefferson,jeffeco01,Baylor
2013,NBA,1.0,1.0,CLE,Anthony Bennett,bennean01,UNLV
2013,NBA,2.0,1.0,ORL,Victor Oladipo,oladivi01,Indiana
2013,NBA,3.0,1.0,WAS,Otto Porter Jr.,porteot01,Georgetown
2013,NBA,4.0,1.0,CHA,Cody Zeller,zelleco01,Indiana
2013,NBA,5.0,1.0,PHO,Alex Len,lenal01,Maryland
2013,NBA,6.0,1.0,NOH,Nerlens Noel,noelne01,Kentucky
2013,NBA,7.0,1.0,SAC,Ben McLemore,mclembe01,Kansas
2013,NBA,8.0,1.0,DET,Kentavious Caldwell-Pope,caldwke01,Georgia
2013,NBA,9.0,1.0,MIN,Trey Burke,burketr01,Michigan
2013,NBA,10.0,1.0,POR,CJ McCollum,mccolcj01,Lehigh
2013,NBA,11.0,1.0,PHI,Michael Carter-Williams,cartemi01,Syracuse
2013,NBA,12.0,1.0,OKC,Steven Adams,adamsst01,Pitt
2013,NBA,13.0,1.0,DAL,Kelly Olynyk,olynyke01,Gonzaga
2013,NBA,14.0,1.0,UTA,Shabazz Muhammad,muhamsh01,UCLA
2013,NBA,15.0,1.0,MIL,Giannis Antetokounmpo,antetgi01,
2013,NBA,16.0,1.0,BOS,Lucas Nogueira,noguelu01,
2013,NBA,17.0,1.0,ATL,Dennis Schröder,schrode01,
2013,NBA,18.0,1.0,ATL,Shane Larkin,larkish01,Miami (FL)
2013,NBA,19.0,1.0,CLE,Sergey Karasev,karasse01,
2013,NBA,20.0,1.0,CHI,Tony Snell,snellto01,New Mexico
2013,NBA,21.0,1.0,UTA,Gorgui Dieng,dienggo01,Louisville
